rev_id,item_id,item_label,stat_property,property_label,stat_value,value_label,ref_value,ref_domain
158261803.0,Q203049,Gage County,P1082,population,+22311,+22311,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158256756.0,Q112953,Doña Ana County,P1082,population,+210288,+210288,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158278386.0,Q488810,Lafayette County,P1082,population,+8848,+8848,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158253739.0,Q109681,Nevada County,P1082,population,+98267,+98267,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284164.0,Q496685,Teton County,P1082,population,+6065,+6065,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292629.0,Q503551,Twiggs County,P1082,population,+9023,+9023,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158256930.0,Q113117,Madison County,P1082,population,+13717,+13717,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158294830.0,Q506235,Nash County,P1082,population,+95517,+95517,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158291370.0,Q502503,Granville County,P1082,population,+57713,+57713,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158251395.0,Q383739,DeSoto Parish,P1082,population,+26804,+26804,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277272.0,Q487605,Saratoga County,P1082,population,+222327,+222327,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276805.0,Q486651,Johnston County,P1082,population,+10990,+10990,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158262001.0,Q248521,Sherman County,P1082,population,+6115,+6115,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288823.0,Q501036,Suwannee County,P1082,population,+41551,+41551,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295899.0,Q507126,Red River Parish,P1082,population,+9049,+9049,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158279195.0,Q48917,Emmons County,P1082,population,+3487,+3487,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158259059.0,Q133853,Ingham County,P1082,population,+281869,+281869,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158271527.0,Q484349,Esmeralda County,P1082,population,+783,+783,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292140.0,Q503064,Taylor County,P1082,population,+22715,+22715,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252227.0,Q492355,Winchester,P1082,population,+26523,+26523,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158272499.0,Q484567,Palo Pinto County,P1082,population,+27883,+27883,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158251126.0,Q500317,Prince of Wales–Outer Ketchikan Census Area,P1082,population,+5756,+5756,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158261665.0,Q192992,Carbon County,P1082,population,+10059,+10059,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158256235.0,Q1124743,Penobscot County,P1082,population,+153923,+153923,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158299146.0,Q58684,Coconino County,P1082,population,+133929,+133929,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158299146.0,Q58684,Coconino County,P1082,population,+133929,+133929,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158257976.0,Q115182,Cayuga County,P1082,population,+79477,+79477,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295462.0,Q506676,Northampton County,P1082,population,+21301,+21301,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158268827.0,Q374765,Marion County,P1082,population,+12663,+12663,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277909.0,Q488553,Carroll County,P1082,population,+15047,+15047,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296394.0,Q507757,Lincoln County,P1082,population,+79740,+79740,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298134.0,Q513805,Rockbridge County,P1082,population,+22360,+22360,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158271605.0,Q426746,Sullivan County,P1082,population,+21250,+21250,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290998.0,Q502411,Lexington County,P1082,population,+270272,+270272,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158293220.0,Q504435,Avoyelles Parish,P1082,population,+42104,+42104,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158267370.0,Q336190,Defiance County,P1082,population,+39037,+39037,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158287239.0,Q498014,St. Francois County,P1082,population,+65504,+65504,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274736.0,Q485726,Webster County,P1082,population,+37700,+37700,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290282.0,Q502021,Frederick County,P1082,population,+78538,+78538,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290282.0,Q502021,Frederick County,P1082,population,+78538,+78538,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158259853.0,Q156340,Lassen County,P1082,population,+34266,+34266,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258703.0,Q124637,Seward County,P1082,population,+16965,+16965,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688062.0,Q489711,Thomas County,P1082,population,+695,+695,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277304.0,Q493222,Grays Harbor County,P1082,population,+71734,+71734,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277304.0,Q493222,Grays Harbor County,P1082,population,+71734,+71734,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277304.0,Q493222,Grays Harbor County,P1082,population,+71734,+71734,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252124.0,Q501796,Roanoke,P1082,population,+97032,+97032,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158294523.0,Q506157,Fulton County,P1082,population,+20775,+20775,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158255936.0,Q111928,Coweta County,P1082,population,+130918,+130918,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288605.0,Q500871,La Crosse County,P1082,population,+116219,+116219,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288605.0,Q500871,La Crosse County,P1082,population,+116219,+116219,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158275928.0,Q486336,Elmore County,P1082,population,+27101,+27101,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274079.0,Q490859,Montgomery County,P1082,population,+10925,+10925,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276562.0,Q486499,Randolph County,P1082,population,+33265,+33265,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276562.0,Q486499,Randolph County,P1082,population,+33265,+33265,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274544.0,Q491073,Lewis County,P1082,population,+3902,+3902,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295971.0,Q507180,Madison Parish,P1082,population,+12209,+12209,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158271332.0,Q484296,Los Alamos County,P1082,population,+17950,+17950,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158278213.0,Q494198,Clarion County,P1082,population,+39459,+39459,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276930.0,Q493044,Evans County,P1082,population,+11000,+11000,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158264087.0,Q29124,Bottineau County,P1082,population,+6736,+6736,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298040.0,Q513078,Webster Parish,P1082,population,+41252,+41252,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296175.0,Q507414,Vigo County,P1082,population,+107848,+107848,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296175.0,Q507414,Vigo County,P1082,population,+107848,+107848,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296031.0,Q507256,Washington County,P1082,population,+32856,+32856,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296031.0,Q507256,Washington County,P1082,population,+32856,+32856,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298678.0,Q54165,Berkshire County,P1082,population,+129585,+129585,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258189.0,Q115316,Adair County,P1082,population,+7682,+7682,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274795.0,Q485746,Johnson County,P1082,population,+136428,+136428,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158279733.0,Q489536,Union County,P1082,population,+52427,+52427,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263920.0,Q28496,Williams County,P1082,population,+24388,+24388,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284711.0,Q94673,Ottawa County,P1082,population,+264055,+264055,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290261.0,Q502014,Fluvanna County,P1082,population,+25977,+25977,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158257092.0,Q113333,Crow Wing County,P1082,population,+62934,+62934,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280007.0,Q495072,Cheatham County,P1082,population,+39117,+39117,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280007.0,Q495072,Cheatham County,P1082,population,+39117,+39117,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258159.0,Q115298,Clarke County,P1082,population,+9389,+9389,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158270947.0,Q484183,Webb County,P1082,population,+251320,+251320,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688260.0,Q489886,Putnam County,P1082,population,+4979,+4979,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292557.0,Q503516,Laurel County,P1082,population,+59446,+59446,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158291258.0,Q502473,Colleton County,P1082,population,+37788,+37788,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280380.0,Q495198,Marshall County,P1082,population,+4609,+4609,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280380.0,Q495198,Marshall County,P1082,population,+4609,+4609,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298515.0,Q54072,Suffolk County,P1082,population,+735607,+735607,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296455.0,Q507811,McDowell County,P1082,population,+44996,+44996,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290553.0,Q502244,Winnebago County,P1082,population,+169541,+169541,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290553.0,Q502244,Winnebago County,P1082,population,+169541,+169541,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298657.0,Q54161,Hampshire County,P1082,population,+159195,+159195,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158279854.0,Q495013,Coffee County,P1082,population,+52936,+52936,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284681.0,Q94663,Ionia County,P1082,population,+63905,+63905,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284681.0,Q94663,Ionia County,P1082,population,+63905,+63905,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158269920.0,Q431826,Shelby County,P1082,population,+44499,+44499,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158269278.0,Q376034,Kearny County,P1082,population,+3923,+3923,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252854.0,Q108798,Adams County,P1082,population,+67243,+67243,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263683.0,Q280844,McKenzie County,P1082,population,+7994,+7994,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263683.0,Q280844,McKenzie County,P1082,population,+7994,+7994,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295322.0,Q506538,Parke County,P1082,population,+17123,+17123,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295322.0,Q506538,Parke County,P1082,population,+17123,+17123,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158287225.0,Q497999,Iron County,P1082,population,+11571,+11571,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688401.0,Q490023,Monroe County,P1082,population,+8840,+8840,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295664.0,Q506892,Lafayette Parish,P1082,population,+224247,+224247,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
