rev_id,item_id,stat_property,stat_value,ref_value,ref_domain
158274736.0,Q485726,P1082,+37700,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290282.0,Q502021,P1082,+78538,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290282.0,Q502021,P1082,+78538,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158259853.0,Q156340,P1082,+34266,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258703.0,Q124637,P1082,+16965,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688062.0,Q489711,P1082,+695,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277304.0,Q493222,P1082,+71734,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277304.0,Q493222,P1082,+71734,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277304.0,Q493222,P1082,+71734,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252124.0,Q501796,P1082,+97032,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158294523.0,Q506157,P1082,+20775,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158255936.0,Q111928,P1082,+130918,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288605.0,Q500871,P1082,+116219,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288605.0,Q500871,P1082,+116219,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158275928.0,Q486336,P1082,+27101,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274079.0,Q490859,P1082,+10925,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276562.0,Q486499,P1082,+33265,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276562.0,Q486499,P1082,+33265,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274544.0,Q491073,P1082,+3902,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295971.0,Q507180,P1082,+12209,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158271332.0,Q484296,P1082,+17950,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158278213.0,Q494198,P1082,+39459,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276930.0,Q493044,P1082,+11000,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158264087.0,Q29124,P1082,+6736,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298040.0,Q513078,P1082,+41252,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296175.0,Q507414,P1082,+107848,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296175.0,Q507414,P1082,+107848,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296031.0,Q507256,P1082,+32856,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296031.0,Q507256,P1082,+32856,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298678.0,Q54165,P1082,+129585,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258189.0,Q115316,P1082,+7682,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274795.0,Q485746,P1082,+136428,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158279733.0,Q489536,P1082,+52427,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263920.0,Q28496,P1082,+24388,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284711.0,Q94673,P1082,+264055,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290261.0,Q502014,P1082,+25977,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158257092.0,Q113333,P1082,+62934,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280007.0,Q495072,P1082,+39117,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280007.0,Q495072,P1082,+39117,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258159.0,Q115298,P1082,+9389,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158270947.0,Q484183,P1082,+251320,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688260.0,Q489886,P1082,+4979,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292557.0,Q503516,P1082,+59446,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158291258.0,Q502473,P1082,+37788,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280380.0,Q495198,P1082,+4609,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280380.0,Q495198,P1082,+4609,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298515.0,Q54072,P1082,+735607,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296455.0,Q507811,P1082,+44996,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290553.0,Q502244,P1082,+169541,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290553.0,Q502244,P1082,+169541,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298657.0,Q54161,P1082,+159195,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158279854.0,Q495013,P1082,+52936,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284681.0,Q94663,P1082,+63905,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284681.0,Q94663,P1082,+63905,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158269920.0,Q431826,P1082,+44499,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158269278.0,Q376034,P1082,+3923,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252854.0,Q108798,P1082,+67243,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263683.0,Q280844,P1082,+7994,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263683.0,Q280844,P1082,+7994,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295322.0,Q506538,P1082,+17123,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295322.0,Q506538,P1082,+17123,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158287225.0,Q497999,P1082,+11571,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688401.0,Q490023,P1082,+8840,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295664.0,Q506892,P1082,+224247,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158276018.0,Q491927,P1082,+37628,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284068.0,Q496629,P1082,+3374,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288548.0,Q500813,P1082,+21368,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158275443.0,Q486137,P1082,+60497,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158273697.0,Q485364,P1082,+92406,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158283136.0,Q61024,P1082,+11486,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296793.0,Q509092,P1082,+10713,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263052.0,Q26880,P1082,+9641,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158293646.0,Q505354,P1082,+17262,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158274208.0,Q485539,P1082,+42663,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158259304.0,Q152891,P1082,+804520,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280306.0,Q495175,P1082,+24260,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298754.0,Q54240,P1082,+274033,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296309.0,Q507616,P1082,+13108,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284385.0,Q496886,P1082,+368024,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158291182.0,Q502456,P1082,+33062,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292797.0,Q504294,P1082,+9996,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292797.0,Q504294,P1082,+9996,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295933.0,Q507153,P1082,+52442,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158295933.0,Q507153,P1082,+52442,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
223380703.0,Q125722,P1082,+1474,http://www2.census.gov/prod2/decennial/documents/33405927v1.zip,www2.census.gov
158253815.0,Q109709,P1082,+202080,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158259217.0,Q137828,P1082,+119490,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258430.0,Q115463,P1082,+88057,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258430.0,Q115463,P1082,+88057,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158283715.0,Q61355,P1082,+22507,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280335.0,Q495185,P1082,+5190,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158280175.0,Q495142,P1082,+14348,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158256982.0,Q113185,P1082,+121635,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688179.0,Q489796,P1082,+14047,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252434.0,Q108101,P1082,+728288,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158290350.0,Q502050,P1082,+16827,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263720.0,Q28283,P1082,+85852,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158263720.0,Q28283,P1082,+85852,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158288562.0,Q500838,P1082,+41643,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298184.0,Q513878,P1082,+61269,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158279941.0,Q489613,P1082,+4851,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158277690.0,Q488475,P1082,+6003,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158292029.0,Q502929,P1082,+11717,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158239616.0,Q185533,P1082,+5560,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158239616.0,Q185533,P1082,+5560,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158261749.0,Q198529,P1082,+2834,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158283468.0,Q495979,P1082,+20234,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158264430.0,Q312473,P1082,+705,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158252060.0,Q349995,P1082,+12104,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284064.0,Q63951,P1082,+26440,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158262686.0,Q26605,P1082,+21806,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158278902.0,Q48902,P1082,+3119,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158283796.0,Q496176,P1082,+7804,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158275286.0,Q486087,P1082,+11226,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158278684.0,Q494514,P1082,+16698,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
222157559.0,Q11817416,P1087,+2416,https://ratings.fide.com/id.phtml?event=1106236,ratings.fide.com
158268158.0,Q370329,P1082,+4211,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158251883.0,Q492342,P1082,+24454,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158270642.0,Q483958,P1082,+41247,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158270642.0,Q483958,P1082,+41247,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158294398.0,Q505999,P1082,+10233,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158275655.0,Q486215,P1082,+10267,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688724.0,Q490383,P1082,+101402,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688724.0,Q490383,P1082,+101402,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158258455.0,Q115480,P1082,+69986,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158283173.0,Q61029,P1082,+12505,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158296363.0,Q507733,P1082,+134168,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158264256.0,Q31091,P1082,+13739,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158260168.0,Q156444,P1082,+33718,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158254666.0,Q110575,P1082,+35649,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158284283.0,Q496737,P1082,+11512,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158688248.0,Q489880,P1082,+23079,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158298918.0,Q54443,P1082,+77117,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158287464.0,Q498123,P1082,+6307,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158283321.0,Q61135,P1082,+11008,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158259585.0,Q156186,P1082,+28610,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158256850.0,Q113041,P1082,+6780,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158256850.0,Q113041,P1082,+6780,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
158294700.0,Q506197,P1082,+45153,http://www.census.gov/popest/data/counties/totals/2013/files/CO-EST2013-Alldata.csv,census.gov
