ref_value,label_author,LLM_model_prompt
http://www.cdc.gov/niosh/npg/npgd0435.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0441.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0449.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0451.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0459.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0461.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0462.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0463.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0466.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0479.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0482.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0491.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0492.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0515.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0518.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0522.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0536.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0543.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0554.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0556.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0558.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0559.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0560.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0565.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0572.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0575.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0577.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0580.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0581.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0586.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0590.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0596.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0607.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0608.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0614.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0615.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0619.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0622.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0639.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0646.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0647.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0648.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0650.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0651.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0652.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0670.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0675.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0679.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0682.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0684.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.cdc.gov/niosh/npg/npgd0685.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.chem-station.com/en/?cat=33,individual,results_mistral:latest_prompt_5_metadata
http://www.ciaaw.org/commission.htm,organisation,results_mistral:latest_prompt_5_metadata
http://www.clsp.jhu.edu/events/semantics-of-language-grounding-regina-barzilay-mit-computer-science-artificial-intelligence-lab/,individual,results_mistral:latest_prompt_5_metadata
http://www.coolantarctica.com/Antarctica%20fact%20file/History/biography/mcleod_thomas.php,individual,results_mistral:latest_prompt_5_metadata
http://www.crawltrack.net/changelog.php,individual,results_mistral:latest_prompt_5_metadata
http://www.cyclingnews.com/news/tirreno-adriatico-stage-5-cancelled-due-to-snow/,organisation,results_mistral:latest_prompt_5_metadata
http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php,individual,results_mistral:latest_prompt_5_metadata
http://www.dubaicityguide.com/site/features/index.asp?id=3149,organisation,results_mistral:latest_prompt_5_metadata
http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/,organisation,results_mistral:latest_prompt_5_metadata
http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/,organisation,results_mistral:latest_prompt_5_metadata
http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.edanhughes.com/biography.cfm?ArtistID=196,individual,results_mistral:latest_prompt_5_metadata
http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf,organisation,results_mistral:latest_prompt_5_metadata
http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f,organisation,results_mistral:latest_prompt_5_metadata
http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html,organisation,results_mistral:latest_prompt_5_metadata
http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html,dn,results_mistral:latest_prompt_5_metadata
http://www.filmreference.com/film/85/Armin-Shimerman.html,individual,results_mistral:latest_prompt_5_metadata
http://www.filmreference.com/film/91/John-Gould-Rubin.html,individual,results_mistral:latest_prompt_5_metadata
http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134,individual,results_mistral:latest_prompt_5_metadata
http://www.fundacionbancosantander.com/coleccion/#/obra/88,organisation,results_mistral:latest_prompt_5_metadata
http://www.futhead.com/14/players/8278/youness-mokhtar/,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/347303,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/349076,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/352089,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/358293,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/358454,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/361055,organisation,results_mistral:latest_prompt_5_metadata
http://www.geonames.org/8224894,organisation,results_mistral:latest_prompt_5_metadata
http://www.geopostcodes.com/Same_Same,organisation,results_mistral:latest_prompt_5_metadata
http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/,organisation,results_mistral:latest_prompt_5_metadata
http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/,organisation,results_mistral:latest_prompt_5_metadata
http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/,organisation,results_mistral:latest_prompt_5_metadata
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330,ne,results_mistral:latest_prompt_5_metadata
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662,dn,results_mistral:latest_prompt_5_metadata
http://www.gracesguide.co.uk/William_Alexander_Brooks,individual,results_mistral:latest_prompt_5_metadata
http://www.guggenheim.org/new-york/collections/collection-online/artwork/144,organisation,results_mistral:latest_prompt_5_metadata
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001,organisation,results_mistral:latest_prompt_5_metadata
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237,organisation,results_mistral:latest_prompt_5_metadata
http://www.hockeydb.com/ihdb/stats/display_players.php?tmi=7440,organisation,results_mistral:latest_prompt_5_metadata
http://www.huffingtonpost.com/david-hinckley/rip-vaughn-harper-the-qui_b_10910504.html,individual,results_mistral:latest_prompt_5_metadata
http://www.independent.co.uk/news/people/obituary-jimmy-allen-1571883.html,ne,results_mistral:latest_prompt_5_metadata
http://www.issf-sports.org/athletes/athlete.ashx?personissfid=SHDENM1911198001,organisation,results_mistral:latest_prompt_5_metadata
http://www.issf-sports.org/athletes/athlete.ashx?personissfid=SHIRQW1201199401,organisation,results_mistral:latest_prompt_5_metadata
http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,organisation,results_mistral:latest_prompt_5_metadata
http://www.johnkcastle.com/,individual,results_mistral:latest_prompt_5_metadata
http://www.jrrio.com/en-hist.html#AutoCad,individual,results_mistral:latest_prompt_5_metadata
http://www.judoinside.com/judoka/42412,individual,results_mistral:latest_prompt_5_metadata
http://www.laquadrature.net/le-debat-est-ouvert,organisation,results_mistral:latest_prompt_5_metadata
http://www.leparcorama.com/2014/04/15/ratatouille-the-adventure-to-open-on-july-10th/,organisation,results_mistral:latest_prompt_5_metadata
http://www.leshommessansepaules.com/auteur-Gis%C3%A8le_PRASSINOS-555-1-1-0-1.html,individual,results_mistral:latest_prompt_5_metadata
http://www.liveleak.com/view?i=b64_1360346758,organisation,results_mistral:latest_prompt_5_metadata
http://www.lutyenstrust.org.uk/portfolio-item/lutyens-on-the-market-2/,organisation,results_mistral:latest_prompt_5_metadata
http://www.metacritic.com/game/playstation-3/fallout-new-vegas,organisation,results_mistral:latest_prompt_5_metadata
http://www.metacritic.com/game/xbox-360/fallout-3,organisation,results_mistral:latest_prompt_5_metadata
http://www.metalstorm.net/awards/archive.php?year=2013,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/art/collection/search/492377,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/10214,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/10241,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/10788,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/10799,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/11063,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/11081,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/11140,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/11683,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/11834,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/11979,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/12939,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/17465,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/19014,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/21473,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/435619,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/435833,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/436406,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/436522,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/437041,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/437056,individual,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/437234,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/437832,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/437922,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/438158,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/438434,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/438623,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/439385,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/440331,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/481860,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/482238,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/483907,individual,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/487837,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/488401,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/488532,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/489421,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/489995,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/490043,organisation,results_mistral:latest_prompt_5_metadata
http://www.metmuseum.org/collection/the-collection-online/search/492702,organisation,results_mistral:latest_prompt_5_metadata
